Inactivity_Duration_normalized,Movement_Activity,Movement_Lying,Movement_No Movement,Movement_Sitting,Movement_Walking,Location_Bathroom,Location_Bedroom,Location_Kitchen,Location_Living Room,Hour,Day,Is_Night,Fall_Detected,Alert_Triggered,Risk_Score
0.0,Sitting,False,False,True,False,False,False,False,True,3,8,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,5,23,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,8,26,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,20,4,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,11,20,False,0,0,0.0
0.8580968280467446,No Movement,False,True,False,False,False,False,True,False,16,8,False,1,0,6.716193656093489
0.0,Sitting,False,False,True,False,False,False,False,True,4,3,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,22,24,True,0,0,0.0
0.34056761268781305,No Movement,False,True,False,False,False,False,False,True,4,2,True,1,0,5.681135225375626
0.0,Sitting,False,False,True,False,True,False,False,False,0,10,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,15,20,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,12,10,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,14,18,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,3,2,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,13,19,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,20,28,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,0,14,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,19,27,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,15,13,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,3,26,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,13,26,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,9,18,False,0,0,0.0
0.5909849749582637,No Movement,False,True,False,False,False,False,True,False,9,19,False,1,1,6.181969949916527
0.0,Lying,True,False,False,False,False,False,True,False,3,26,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,13,9,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,14,18,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,15,20,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,17,5,False,0,0,0.0
0.17696160267111855,No Movement,False,True,False,False,False,False,False,True,20,10,False,1,1,5.353923205342237
0.0,Sitting,False,False,True,False,False,False,False,True,1,5,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,7,20,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,13,6,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,13,13,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,3,20,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,0,29,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,9,24,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,12,19,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,11,11,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,5,10,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,23,25,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,6,25,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,4,16,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,16,14,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,7,21,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,5,9,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,12,20,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,5,9,True,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,2,15,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,20,2,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,3,28,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,3,24,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,10,24,False,0,0,0.0
0.3589315525876461,No Movement,False,True,False,False,True,False,False,False,16,11,False,1,1,5.717863105175292
0.0,Sitting,False,False,True,False,False,True,False,False,10,13,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,3,4,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,6,9,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,11,30,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,17,2,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,20,19,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,16,18,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,8,30,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,23,19,True,0,0,0.0
0.34724540901502504,No Movement,False,True,False,False,False,False,False,True,11,9,False,1,1,5.69449081803005
0.0,Sitting,False,False,True,False,False,False,True,False,11,22,False,0,0,0.0
0.8080133555926544,No Movement,False,True,False,False,False,False,False,True,9,24,False,1,1,6.616026711185309
0.0,No Movement,False,True,False,False,False,False,False,True,23,18,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,4,23,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,18,25,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,7,13,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,17,20,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,7,15,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,4,11,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,4,25,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,1,21,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,8,21,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,5,7,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,9,21,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,14,29,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,13,4,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,14,16,False,0,0,0.0
0.3539232053422371,No Movement,False,True,False,False,False,False,True,False,8,26,False,1,1,5.707846410684474
0.0,Sitting,False,False,True,False,True,False,False,False,21,8,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,5,14,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,7,13,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,5,21,True,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,9,5,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,21,10,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,21,3,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,18,7,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,3,12,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,8,3,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,0,25,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,0,13,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,3,21,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,17,2,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,20,20,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,17,5,False,0,0,0.0
0.9449081803005008,No Movement,False,True,False,False,True,False,False,False,20,14,False,1,1,6.889816360601001
0.0,Walking,False,False,False,True,False,False,False,True,5,20,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,17,8,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,15,8,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,8,13,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,12,1,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,2,29,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,23,9,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,14,23,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,11,12,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,20,9,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,18,3,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,10,15,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,4,25,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,16,27,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,17,21,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,1,26,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,22,1,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,23,22,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,4,15,True,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,16,26,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,1,23,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,15,7,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,12,11,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,17,26,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,21,4,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,13,27,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,21,12,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,17,9,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,17,24,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,12,24,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,2,29,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,4,28,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,15,1,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,5,12,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,20,23,False,0,0,0.0
0.40901502504173626,No Movement,False,True,False,False,False,True,False,False,2,3,True,1,1,5.818030050083473
0.0,Sitting,False,False,True,False,True,False,False,False,6,6,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,2,1,True,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,6,2,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,23,19,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,3,12,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,15,28,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,10,4,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,13,16,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,11,10,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,7,7,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,7,28,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,21,19,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,23,27,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,3,15,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,19,30,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,5,3,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,8,7,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,21,1,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,19,28,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,23,30,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,22,29,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,21,27,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,14,27,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,12,24,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,21,16,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,17,26,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,6,13,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,0,7,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,17,18,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,23,18,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,21,23,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,5,2,True,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,16,5,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,14,29,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,17,4,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,7,8,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,5,30,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,19,26,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,5,23,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,9,1,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,2,4,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,17,21,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,3,3,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,4,1,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,13,13,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,0,23,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,8,27,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,20,22,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,15,26,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,5,20,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,1,7,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,16,27,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,8,20,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,5,23,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,4,1,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,2,13,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,13,22,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,17,9,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,1,7,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,13,8,False,0,0,0.0
0.7545909849749582,No Movement,False,True,False,False,True,False,False,False,10,27,False,1,0,6.509181969949917
0.0,Lying,True,False,False,False,False,False,False,True,10,17,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,15,28,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,18,29,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,15,19,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,15,16,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,0,18,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,20,29,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,21,8,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,0,24,True,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,2,7,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,9,1,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,11,28,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,19,29,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,0,10,True,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,6,14,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,3,2,True,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,1,12,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,5,23,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,18,28,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,19,12,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,20,27,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,22,13,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,18,22,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,5,11,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,11,24,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,21,1,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,14,8,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,22,7,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,7,23,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,12,3,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,9,27,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,5,14,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,19,8,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,18,3,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,16,6,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,3,2,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,11,9,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,6,20,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,22,2,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,19,3,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,22,26,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,21,27,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,11,29,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,9,9,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,18,27,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,0,2,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,9,30,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,21,23,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,3,19,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,4,28,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,0,22,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,2,2,True,0,0,0.0
0.8530884808013356,No Movement,False,True,False,False,False,False,True,False,1,21,True,1,1,6.706176961602671
0.0,Walking,False,False,False,True,False,True,False,False,11,16,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,4,11,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,8,10,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,21,17,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,17,23,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,20,13,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,22,12,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,22,22,True,0,0,0.0
0.39232053422370616,No Movement,False,True,False,False,False,True,False,False,16,10,False,1,1,5.784641068447412
0.0,No Movement,False,True,False,False,True,False,False,False,14,24,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,11,20,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,12,30,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,19,17,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,22,6,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,14,18,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,5,27,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,10,4,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,22,5,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,23,24,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,6,2,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,7,10,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,2,26,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,17,16,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,4,9,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,10,18,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,8,26,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,12,13,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,1,6,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,3,4,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,20,7,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,12,26,False,0,0,0.0
0.8664440734557596,No Movement,False,True,False,False,False,False,True,False,23,20,True,1,1,6.732888146911519
0.0,Sitting,False,False,True,False,False,False,True,False,1,24,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,3,19,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,21,21,False,0,0,0.0
0.5776293823038398,No Movement,False,True,False,False,False,False,False,True,6,30,False,1,0,6.155258764607679
0.0,Walking,False,False,False,True,False,True,False,False,8,17,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,5,15,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,16,2,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,4,2,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,21,30,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,2,6,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,13,6,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,14,20,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,19,19,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,10,29,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,22,18,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,20,24,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,15,19,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,10,3,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,12,22,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,11,16,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,16,6,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,5,6,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,11,13,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,5,15,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,20,11,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,0,18,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,15,4,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,5,21,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,23,13,True,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,9,15,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,13,14,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,21,6,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,16,30,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,22,20,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,4,22,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,16,26,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,17,21,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,1,22,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,12,19,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,19,23,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,8,4,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,20,12,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,23,2,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,4,4,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,8,6,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,0,24,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,14,19,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,7,6,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,7,6,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,5,1,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,9,30,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,18,9,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,17,19,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,4,6,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,6,7,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,8,2,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,23,4,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,10,7,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,19,3,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,18,5,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,17,27,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,9,11,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,10,23,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,18,24,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,16,8,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,15,22,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,13,3,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,19,10,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,12,15,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,2,8,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,5,7,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,11,17,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,1,14,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,16,18,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,16,27,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,17,23,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,18,19,False,0,0,0.0
