Inactivity_Duration_normalized,Movement_Activity,Movement_Lying,Movement_No Movement,Movement_Sitting,Movement_Walking,Location_Bathroom,Location_Bedroom,Location_Kitchen,Location_Living Room,Hour,Day,Is_Night,Fall_Detected,Alert_Triggered,Risk_Score,Predicted_Risk
0.1485809682804674,0,False,True,False,False,False,True,False,False,7,15,0,1,1,5.297161936560935,0
0.0,0,False,False,False,True,False,True,False,False,15,10,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,14,27,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,21,5,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,15,18,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,22,29,1,0,0,0.0,1
0.0,0,False,False,False,True,False,False,False,True,9,14,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,2,13,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,6,18,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,16,28,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,17,24,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,14,27,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,9,15,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,21,8,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,19,7,0,0,0,0.0,0
0.3722871452420701,0,False,True,False,False,False,True,False,False,16,11,0,1,1,5.74457429048414,0
0.0,0,False,False,False,True,False,True,False,False,4,12,1,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,1,20,1,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,22,25,1,0,0,0.0,1
0.0,0,True,False,False,False,True,False,False,False,5,21,1,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,5,25,1,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,5,17,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,3,30,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,16,25,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,20,12,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,9,3,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,9,22,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,8,16,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,21,27,0,0,0,0.0,0
0.4123539232053422,0,False,True,False,False,False,False,False,True,9,5,0,1,1,5.824707846410685,0
0.0,0,True,False,False,False,True,False,False,False,8,9,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,9,10,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,16,6,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,3,13,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,0,22,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,9,21,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,11,21,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,11,6,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,23,15,1,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,0,8,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,16,24,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,9,18,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,22,17,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,7,9,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,17,14,0,0,0,0.0,0
0.6978297161936561,0,False,True,False,False,False,False,True,False,13,12,0,1,1,6.395659432387312,1
0.0,0,False,False,False,True,False,False,True,False,11,2,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,16,14,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,15,22,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,3,19,1,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,7,7,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,1,1,1,0,0,0.0,1
0.1853088480801335,0,False,True,False,False,False,True,False,False,21,5,0,1,0,5.370617696160267,0
0.0,0,False,False,True,False,False,False,True,False,0,9,1,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,20,10,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,6,12,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,18,27,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,11,24,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,17,6,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,6,20,0,0,0,0.0,0
0.6761268781302171,0,False,True,False,False,False,True,False,False,1,2,1,1,1,6.352253756260434,1
0.0,0,False,False,True,False,True,False,False,False,20,23,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,9,20,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,15,17,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,6,5,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,1,9,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,3,9,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,0,17,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,19,7,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,20,6,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,7,25,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,8,21,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,3,25,1,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,21,18,0,0,0,0.0,0
0.1853088480801335,0,False,True,False,False,False,True,False,False,22,14,1,1,1,5.370617696160267,1
0.0,0,False,False,True,False,False,False,False,True,16,9,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,15,23,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,21,3,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,18,8,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,3,1,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,14,17,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,12,1,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,22,6,1,0,0,0.0,1
0.0,0,False,False,False,True,False,False,False,True,17,10,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,11,15,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,17,18,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,22,2,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,17,4,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,6,27,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,15,16,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,9,3,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,3,15,1,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,11,3,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,12,23,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,9,4,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,9,19,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,11,28,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,11,25,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,5,3,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,23,23,1,0,0,0.0,1
0.0,0,False,False,True,False,False,False,False,True,8,18,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,22,17,1,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,7,20,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,1,15,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,11,22,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,22,21,1,0,0,0.0,1
0.0,0,False,False,True,False,False,False,True,False,7,7,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,6,18,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,4,18,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,17,5,0,0,0,0.0,0
0.4156928213689482,0,False,True,False,False,True,False,False,False,6,29,0,1,0,5.831385642737897,1
0.0,0,False,False,False,True,False,False,True,False,14,1,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,14,1,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,12,23,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,1,1,1,0,0,0.0,1
0.0,0,False,True,False,False,True,False,False,False,0,15,1,0,0,0.0,0
0.3222036727879799,0,False,True,False,False,False,False,False,True,14,23,0,1,1,5.64440734557596,0
0.0,0,False,False,False,True,True,False,False,False,10,19,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,18,8,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,8,25,0,0,0,0.0,0
0.3105175292153589,0,False,True,False,False,False,False,True,False,23,16,1,1,1,5.621035058430718,1
0.0,0,True,False,False,False,False,False,True,False,18,23,0,0,0,0.0,0
0.0667779632721202,0,False,True,False,False,False,True,False,False,21,23,0,1,1,5.133555926544241,0
0.0,0,False,True,False,False,False,True,False,False,20,8,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,0,21,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,19,22,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,12,6,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,0,18,1,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,1,19,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,3,17,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,7,19,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,11,26,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,15,27,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,21,2,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,13,22,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,15,11,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,14,1,0,0,0,0.0,0
0.9115191986644408,0,False,True,False,False,False,False,True,False,8,9,0,1,1,6.823038397328881,1
0.0,0,False,False,False,True,False,False,True,False,2,16,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,7,4,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,20,5,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,1,14,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,10,19,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,15,20,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,1,2,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,8,27,0,0,0,0.0,0
0.989983305509182,0,False,True,False,False,True,False,False,False,20,30,0,1,1,6.979966611018364,1
0.0,0,False,False,False,True,True,False,False,False,15,4,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,21,18,0,0,0,0.0,0
0.4123539232053422,0,False,True,False,False,False,False,False,True,13,17,0,1,1,5.824707846410685,0
0.0,0,False,False,True,False,False,True,False,False,11,20,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,14,12,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,6,4,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,8,4,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,15,29,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,23,1,1,0,0,0.0,1
0.0,0,False,False,True,False,False,False,False,True,15,22,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,19,2,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,3,27,1,0,0,0.0,0
0.6944908180300501,0,False,True,False,False,False,False,False,True,13,8,0,1,1,6.3889816360601,1
0.0,0,True,False,False,False,False,False,False,True,13,23,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,20,22,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,19,3,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,16,21,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,20,29,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,18,27,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,10,8,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,11,21,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,9,24,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,3,24,1,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,7,26,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,6,19,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,0,6,1,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,9,6,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,3,9,1,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,21,25,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,13,19,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,19,14,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,14,9,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,8,9,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,11,11,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,3,11,1,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,21,9,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,19,2,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,14,22,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,20,3,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,4,28,1,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,23,1,1,0,0,0.0,1
0.0,0,False,False,False,True,True,False,False,False,19,21,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,12,15,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,16,26,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,1,3,1,0,0,0.0,1
0.0,0,False,False,True,False,False,False,True,False,8,17,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,0,19,1,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,8,14,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,19,28,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,23,2,1,0,0,0.0,1
0.6043405676126878,0,False,True,False,False,False,False,False,True,8,12,0,1,1,6.208681135225376,1
0.0,0,False,False,False,True,True,False,False,False,22,29,1,0,0,0.0,1
0.0,0,False,False,False,True,False,False,True,False,15,9,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,4,18,1,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,23,4,1,0,0,0.0,1
0.0,0,False,False,False,True,True,False,False,False,21,14,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,1,11,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,2,14,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,14,17,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,17,21,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,8,5,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,19,18,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,23,27,1,0,0,0.0,1
0.0,0,False,True,False,False,False,False,True,False,15,25,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,18,19,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,8,10,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,3,4,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,19,13,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,11,19,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,23,9,1,0,0,0.0,1
0.0,0,True,False,False,False,False,True,False,False,12,14,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,0,11,1,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,22,1,1,0,0,0.0,1
0.0,0,False,True,False,False,False,False,True,False,15,18,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,15,4,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,16,12,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,20,20,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,3,26,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,4,15,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,10,20,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,9,20,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,20,11,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,5,6,1,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,1,22,1,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,15,28,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,2,21,1,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,2,27,1,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,14,29,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,7,24,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,16,24,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,21,23,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,4,12,1,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,18,28,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,14,1,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,15,29,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,8,2,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,23,23,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,1,2,1,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,11,4,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,1,19,1,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,8,28,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,4,2,1,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,10,27,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,14,10,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,0,16,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,17,30,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,14,3,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,21,7,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,4,21,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,4,16,1,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,11,25,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,10,4,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,15,13,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,14,3,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,22,14,1,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,7,30,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,22,21,1,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,13,7,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,0,17,1,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,3,27,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,0,10,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,5,3,1,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,18,21,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,1,7,1,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,21,12,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,21,3,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,21,15,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,9,5,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,15,25,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,3,4,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,17,30,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,12,28,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,4,16,1,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,17,19,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,19,22,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,10,27,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,23,20,1,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,5,3,1,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,11,22,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,14,5,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,12,4,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,17,30,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,18,10,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,23,26,1,0,0,0.0,1
0.0,0,True,False,False,False,True,False,False,False,20,16,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,19,17,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,6,1,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,9,17,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,4,11,1,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,14,11,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,19,27,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,23,11,1,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,6,7,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,23,23,1,0,0,0.0,1
0.0,0,False,False,True,False,True,False,False,False,23,2,1,0,0,0.0,1
0.0,0,False,False,False,True,True,False,False,False,8,24,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,5,15,1,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,17,7,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,19,14,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,22,29,1,0,0,0.0,1
0.0,0,False,True,False,False,False,False,True,False,19,2,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,18,6,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,16,29,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,5,22,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,22,26,1,0,0,0.0,1
0.0,0,True,False,False,False,True,False,False,False,0,27,1,0,0,0.0,1
0.0,0,False,False,True,False,False,False,True,False,6,17,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,6,11,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,12,17,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,14,11,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,3,9,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,22,30,1,0,0,0.0,1
0.674457429048414,0,False,True,False,False,True,False,False,False,8,4,0,1,1,6.348914858096828,1
0.0,0,True,False,False,False,True,False,False,False,9,18,0,0,0,0.0,0
0.3021702838063439,0,False,True,False,False,False,True,False,False,12,18,0,1,0,5.604340567612688,0
0.0,0,False,True,False,False,False,True,False,False,9,15,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,6,8,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,22,20,1,0,0,0.0,1
0.0,0,True,False,False,False,False,True,False,False,21,17,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,21,29,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,13,17,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,12,30,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,3,20,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,18,24,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,4,20,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,12,18,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,16,23,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,4,20,1,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,7,19,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,7,8,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,6,5,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,21,8,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,15,10,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,4,2,1,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,5,25,1,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,1,17,1,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,7,7,0,0,0,0.0,0
0.3672787979966611,0,False,True,False,False,True,False,False,False,6,3,0,1,1,5.734557595993322,1
0.0,0,False,True,False,False,True,False,False,False,19,7,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,16,4,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,0,29,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,9,6,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,3,15,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,16,9,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,7,2,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,12,7,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,20,22,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,9,23,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,7,6,0,0,0,0.0,0
0.4824707846410684,0,False,True,False,False,False,True,False,False,22,2,1,1,1,5.964941569282137,1
0.0,0,False,False,True,False,False,True,False,False,12,15,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,18,12,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,4,29,1,0,0,0.0,0
